index,GRID_ID,score_lu,score_emp,score_est,score_ind,score_fac,fq
442,CP-75,0.0,1.0,1.0,0.0,0.0,0.75
443,CS-75,0.0,1.0,1.0,1.0,0.0,1.25
444,CT-75,1.0,1.0,1.0,0.0,0.0,1.05
445,G-74,0.0,1.0,1.0,0.0,1.0,1.25
446,H-74,0.0,1.0,1.0,0.0,1.0,1.25
447,J-74,0.0,3.0,1.0,0.0,2.0,2.75
448,K-74,1.0,1.0,1.0,1.0,2.0,2.55
449,BV-81,0.0,1.0,1.0,0.0,0.0,0.75
450,BW-81,0.0,1.0,1.0,0.0,0.0,0.75
451,BX-81,0.0,0.0,0.0,0.0,0.0,0.0
452,BZ-81,0.0,1.0,1.0,0.0,0.0,0.75
453,CD-81,0.0,0.0,0.0,0.0,0.0,0.0
454,CE-81,0.0,0.0,0.0,0.0,0.0,0.0
455,CI-81,0.0,1.0,0.0,0.0,0.0,0.5
456,CM-81,0.0,1.0,1.0,0.0,0.0,0.75
457,CN-81,0.0,1.0,0.0,0.0,0.0,0.5
458,CO-81,0.0,0.0,0.0,0.0,0.0,0.0
459,CP-81,0.0,0.0,0.0,0.0,0.0,0.0
460,CS-81,0.0,1.0,1.0,0.0,0.0,0.75
461,CV-81,0.0,1.0,1.0,0.0,0.0,0.75
462,DH-81,0.0,0.0,0.0,0.0,0.0,0.0
463,DI-81,0.0,0.0,0.0,0.0,0.0,0.0
464,DJ-81,0.0,0.0,0.0,0.0,0.0,0.0
465,DK-81,0.0,0.0,0.0,0.0,0.0,0.0
466,DL-81,0.0,0.0,0.0,0.0,0.0,0.0
467,DM-81,0.0,0.0,0.0,0.0,0.0,0.0
468,DN-81,0.0,0.0,0.0,0.0,0.0,0.0
469,DO-81,0.0,0.0,0.0,0.0,0.0,0.0
470,DP-81,0.0,0.0,0.0,0.0,0.0,0.0
471,DQ-81,0.0,0.0,0.0,0.0,0.0,0.0
472,DR-81,0.0,0.0,0.0,0.0,0.0,0.0
473,DS-81,0.0,0.0,0.0,0.0,0.0,0.0
474,DT-81,0.0,0.0,0.0,0.0,0.0,0.0
475,DU-81,0.0,0.0,0.0,0.0,0.0,0.0
476,DV-81,0.0,0.0,0.0,0.0,0.0,0.0
477,DW-81,0.0,0.0,0.0,0.0,0.0,0.0
478,DX-81,0.0,0.0,0.0,0.0,0.0,0.0
479,DY-81,0.0,0.0,0.0,0.0,0.0,0.0
480,DZ-81,0.0,0.0,0.0,0.0,0.0,0.0
481,EA-81,0.0,0.0,0.0,0.0,0.0,0.0
482,EB-81,0.0,0.0,0.0,0.0,0.0,0.0
483,BP-80,0.0,1.0,0.0,0.0,0.0,0.5
484,BQ-80,0.0,1.0,0.0,0.0,0.0,0.5
485,BR-80,0.0,1.0,1.0,0.0,0.0,0.75
486,BS-80,0.0,1.0,0.0,0.0,0.0,0.5
487,BT-80,0.0,1.0,1.0,0.0,0.0,0.75
488,BU-80,0.0,1.0,1.0,0.0,0.0,0.75
489,BV-80,0.0,0.0,0.0,0.0,0.0,0.0
490,BW-80,0.0,1.0,1.0,0.0,0.0,0.75
491,BX-80,0.0,1.0,1.0,1.0,0.0,1.25
492,BZ-80,0.0,0.0,0.0,0.0,0.0,0.0
493,CB-80,0.0,1.0,1.0,1.0,0.0,1.25
494,CD-80,0.0,0.0,0.0,0.0,0.0,0.0
495,CE-80,0.0,1.0,1.0,0.0,0.0,0.75
496,CL-80,0.0,1.0,1.0,0.0,0.0,0.75
497,CN-80,0.0,1.0,1.0,0.0,0.0,0.75
498,CO-80,0.0,1.0,0.0,0.0,0.0,0.5
499,CR-80,0.0,1.0,1.0,0.0,0.0,0.75
500,CU-80,0.0,1.0,1.0,0.0,0.0,0.75
501,CV-80,0.0,1.0,1.0,1.0,0.0,1.25
502,CW-80,0.0,0.0,0.0,0.0,0.0,0.0
503,DH-80,0.0,0.0,0.0,0.0,0.0,0.0
504,DI-80,0.0,0.0,0.0,0.0,0.0,0.0
505,DJ-80,0.0,0.0,0.0,0.0,0.0,0.0
506,DK-80,0.0,0.0,0.0,0.0,0.0,0.0
507,DL-80,0.0,0.0,0.0,0.0,0.0,0.0
508,DM-80,0.0,0.0,0.0,0.0,0.0,0.0
509,DN-80,0.0,0.0,0.0,0.0,0.0,0.0
510,DO-80,0.0,0.0,0.0,0.0,0.0,0.0
511,DP-80,0.0,0.0,0.0,0.0,0.0,0.0
512,DQ-80,0.0,0.0,0.0,0.0,0.0,0.0
513,DR-80,0.0,0.0,0.0,0.0,0.0,0.0
514,DS-80,0.0,0.0,0.0,0.0,0.0,0.0
515,DT-80,0.0,0.0,0.0,0.0,0.0,0.0
516,DU-80,0.0,0.0,0.0,0.0,0.0,0.0
517,DV-80,0.0,0.0,0.0,0.0,0.0,0.0
518,DW-80,0.0,0.0,0.0,0.0,0.0,0.0
519,DX-80,0.0,0.0,0.0,0.0,0.0,0.0
520,DY-80,0.0,0.0,0.0,0.0,0.0,0.0
521,DZ-80,0.0,0.0,0.0,0.0,0.0,0.0
522,EA-80,0.0,0.0,0.0,0.0,0.0,0.0
523,EB-80,0.0,0.0,0.0,0.0,0.0,0.0
524,BL-79,0.0,0.0,0.0,0.0,0.0,0.0
525,BM-79,0.0,0.0,0.0,0.0,0.0,0.0
526,BN-79,0.0,1.0,1.0,0.0,0.0,0.75
527,BO-79,0.0,0.0,0.0,0.0,0.0,0.0
528,BP-79,0.0,1.0,0.0,0.0,0.0,0.5
529,BQ-79,0.0,1.0,1.0,0.0,0.0,0.75
530,BR-79,0.0,1.0,1.0,0.0,0.0,0.75
531,BS-79,0.0,1.0,1.0,1.0,0.0,1.25
532,BT-79,0.0,1.0,1.0,0.0,0.0,0.75
533,BU-79,0.0,1.0,1.0,0.0,0.0,0.75
534,BV-79,0.0,0.0,0.0,0.0,0.0,0.0
535,BW-79,0.0,1.0,1.0,0.0,0.0,0.75
536,CB-79,0.0,0.0,0.0,0.0,0.0,0.0
537,CC-79,0.0,0.0,0.0,0.0,0.0,0.0
538,CI-79,0.0,2.0,2.0,1.0,0.0,2.0
539,CN-79,0.0,0.0,0.0,0.0,0.0,0.0
540,CO-79,0.0,0.0,0.0,0.0,0.0,0.0
541,CV-79,0.0,1.0,0.0,0.0,0.0,0.5
542,CW-79,0.0,1.0,0.0,0.0,0.0,0.5
543,CX-79,0.0,0.0,0.0,0.0,0.0,0.0
544,DG-79,0.0,0.0,0.0,0.0,0.0,0.0
545,DH-79,0.0,0.0,0.0,0.0,0.0,0.0
546,DI-79,0.0,0.0,0.0,0.0,0.0,0.0
547,DJ-79,0.0,0.0,0.0,0.0,0.0,0.0
548,DK-79,0.0,0.0,0.0,0.0,0.0,0.0
549,DL-79,0.0,0.0,0.0,0.0,0.0,0.0
550,DM-79,0.0,0.0,0.0,0.0,0.0,0.0
551,DN-79,0.0,0.0,0.0,0.0,0.0,0.0
552,DO-79,0.0,0.0,0.0,0.0,0.0,0.0
553,DP-79,0.0,0.0,0.0,0.0,0.0,0.0
554,DQ-79,0.0,0.0,0.0,0.0,0.0,0.0
555,DR-79,0.0,0.0,0.0,0.0,0.0,0.0
556,DS-79,0.0,0.0,0.0,0.0,0.0,0.0
557,DT-79,0.0,0.0,0.0,0.0,0.0,0.0
558,DU-79,0.0,0.0,0.0,0.0,0.0,0.0
559,DV-79,0.0,0.0,0.0,0.0,0.0,0.0
560,DW-79,0.0,0.0,0.0,0.0,0.0,0.0
561,DX-79,0.0,0.0,0.0,0.0,0.0,0.0
562,DY-79,0.0,0.0,0.0,0.0,0.0,0.0
563,DZ-79,0.0,0.0,0.0,0.0,0.0,0.0
564,EA-79,0.0,0.0,0.0,0.0,0.0,0.0
565,EB-79,0.0,0.0,0.0,0.0,0.0,0.0
566,BJ-78,0.0,0.0,0.0,0.0,0.0,0.0
567,BK-78,0.0,1.0,1.0,0.0,0.0,0.75
568,BL-78,0.0,1.0,1.0,0.0,0.0,0.75
569,BM-78,0.0,1.0,1.0,0.0,0.0,0.75
570,BN-78,0.0,0.0,0.0,0.0,0.0,0.0
571,BO-78,0.0,1.0,1.0,0.0,0.0,0.75
572,BP-78,0.0,1.0,1.0,0.0,0.0,0.75
573,BQ-78,0.0,1.0,1.0,0.0,0.0,0.75
574,BR-78,0.0,1.0,1.0,0.0,0.0,0.75
575,BS-78,0.0,1.0,1.0,1.0,0.0,1.25
576,BT-78,0.0,1.0,1.0,0.0,0.0,0.75
577,BU-78,0.0,1.0,1.0,0.0,0.0,0.75
578,CK-78,0.0,1.0,1.0,0.0,0.0,0.75
579,CR-78,0.0,1.0,1.0,1.0,0.0,1.25
580,CS-78,0.0,1.0,1.0,0.0,0.0,0.75
581,CU-78,0.0,1.0,1.0,0.0,0.0,0.75
582,CV-78,0.0,0.0,0.0,0.0,0.0,0.0
583,CW-78,0.0,1.0,0.0,0.0,0.0,0.5
584,CX-78,0.0,0.0,0.0,0.0,0.0,0.0
585,CY-78,0.0,0.0,0.0,0.0,0.0,0.0
586,CZ-78,0.0,0.0,0.0,0.0,0.0,0.0
587,DF-78,0.0,0.0,0.0,0.0,0.0,0.0
588,DG-78,0.0,0.0,0.0,0.0,0.0,0.0
589,DH-78,0.0,0.0,0.0,0.0,0.0,0.0
590,DI-78,0.0,0.0,0.0,0.0,0.0,0.0
591,DJ-78,0.0,0.0,0.0,0.0,0.0,0.0
592,DK-78,0.0,0.0,0.0,0.0,0.0,0.0
593,DL-78,0.0,0.0,0.0,0.0,0.0,0.0
594,DM-78,0.0,0.0,0.0,0.0,0.0,0.0
595,DN-78,0.0,0.0,0.0,0.0,0.0,0.0
596,DO-78,0.0,0.0,0.0,0.0,0.0,0.0
597,DP-78,0.0,0.0,0.0,0.0,0.0,0.0
598,DQ-78,0.0,0.0,0.0,0.0,0.0,0.0
599,DR-78,0.0,1.0,1.0,0.0,0.0,0.75
600,DS-78,0.0,0.0,0.0,0.0,0.0,0.0
601,DT-78,0.0,0.0,0.0,0.0,0.0,0.0
602,DU-78,0.0,0.0,0.0,0.0,0.0,0.0
603,DV-78,0.0,0.0,0.0,0.0,0.0,0.0
604,DW-78,0.0,0.0,0.0,0.0,0.0,0.0
605,DX-78,0.0,0.0,0.0,0.0,0.0,0.0
606,DY-78,0.0,0.0,0.0,0.0,0.0,0.0
607,DZ-78,0.0,0.0,0.0,0.0,0.0,0.0
608,EA-78,0.0,0.0,0.0,0.0,0.0,0.0
609,EB-78,0.0,0.0,0.0,0.0,0.0,0.0
610,BI-77,0.0,1.0,0.0,0.0,0.0,0.5
611,BJ-77,0.0,1.0,1.0,0.0,0.0,0.75
612,BK-77,0.0,1.0,1.0,0.0,0.0,0.75
613,BL-77,0.0,0.0,0.0,0.0,0.0,0.0
614,BO-77,0.0,1.0,1.0,0.0,0.0,0.75
615,BP-77,0.0,1.0,1.0,0.0,0.0,0.75
616,BQ-77,0.0,1.0,1.0,0.0,0.0,0.75
617,BR-77,0.0,1.0,1.0,0.0,0.0,0.75
618,BS-77,0.0,0.0,0.0,0.0,0.0,0.0
619,BX-77,0.0,1.0,1.0,0.0,0.0,0.75
620,CA-77,0.0,2.0,2.0,1.0,0.0,2.0
621,CB-77,0.0,1.0,1.0,0.0,0.0,0.75
622,CC-77,0.0,1.0,1.0,1.0,0.0,1.25
623,CD-77,0.0,1.0,1.0,0.0,0.0,0.75
624,CN-77,0.0,1.0,1.0,0.0,0.0,0.75
625,CO-77,0.0,1.0,1.0,0.0,0.0,0.75
626,CQ-77,0.0,1.0,1.0,0.0,0.0,0.75
627,CR-77,0.0,1.0,1.0,0.0,0.0,0.75
628,CS-77,0.0,1.0,1.0,0.0,0.0,0.75
629,CU-77,0.0,1.0,1.0,0.0,0.0,0.75
630,CV-77,0.0,1.0,1.0,0.0,0.0,0.75
631,CW-77,0.0,0.0,0.0,0.0,0.0,0.0
632,CX-77,0.0,0.0,0.0,0.0,0.0,0.0
633,CY-77,0.0,1.0,0.0,0.0,0.0,0.5
634,CZ-77,0.0,0.0,0.0,0.0,0.0,0.0
635,DD-77,0.0,0.0,0.0,0.0,0.0,0.0
636,DE-77,0.0,0.0,0.0,0.0,0.0,0.0
637,DF-77,0.0,0.0,0.0,0.0,0.0,0.0
638,DG-77,0.0,0.0,0.0,0.0,0.0,0.0
639,DH-77,0.0,0.0,0.0,0.0,0.0,0.0
640,DI-77,0.0,0.0,0.0,0.0,0.0,0.0
641,DJ-77,0.0,0.0,0.0,0.0,0.0,0.0
642,DK-77,0.0,0.0,0.0,0.0,0.0,0.0
643,DL-77,0.0,0.0,0.0,0.0,0.0,0.0
644,DM-77,0.0,0.0,0.0,0.0,0.0,0.0
645,DN-77,0.0,0.0,0.0,0.0,0.0,0.0
646,DO-77,0.0,0.0,0.0,0.0,0.0,0.0
647,DP-77,0.0,0.0,0.0,0.0,0.0,0.0
648,DQ-77,0.0,0.0,0.0,0.0,0.0,0.0
649,DS-77,0.0,0.0,0.0,0.0,0.0,0.0
650,DT-77,0.0,0.0,0.0,0.0,0.0,0.0
651,DU-77,0.0,0.0,0.0,0.0,0.0,0.0
652,DV-77,0.0,0.0,0.0,0.0,0.0,0.0
653,DW-77,0.0,0.0,0.0,0.0,0.0,0.0
654,DX-77,0.0,0.0,0.0,0.0,0.0,0.0
655,DY-77,0.0,0.0,0.0,0.0,0.0,0.0
656,DZ-77,0.0,0.0,0.0,0.0,0.0,0.0
657,EA-77,0.0,0.0,0.0,0.0,0.0,0.0
658,EB-77,0.0,0.0,0.0,0.0,0.0,0.0
659,B-76,0.0,0.0,0.0,0.0,0.0,0.0
660,D-76,0.0,0.0,0.0,0.0,0.0,0.0
661,H-76,0.0,0.0,0.0,0.0,1.0,0.5
662,L-76,0.0,0.0,0.0,0.0,1.0,0.5
663,N-76,0.0,0.0,0.0,0.0,1.0,0.5
664,P-76,0.0,0.0,0.0,0.0,0.0,0.0
665,R-76,0.0,0.0,0.0,0.0,0.0,0.0
666,T-76,0.0,0.0,0.0,0.0,0.0,0.0
667,V-76,0.0,1.0,1.0,0.0,0.0,0.75
668,X-76,0.0,0.0,0.0,0.0,0.0,0.0
669,Z-76,0.0,0.0,0.0,0.0,0.0,0.0
670,AB-76,0.0,0.0,0.0,0.0,0.0,0.0
671,BG-76,0.0,0.0,0.0,0.0,0.0,0.0
672,BH-76,0.0,1.0,1.0,0.0,0.0,0.75
673,BK-76,0.0,1.0,1.0,0.0,0.0,0.75
674,BL-76,0.0,1.0,0.0,0.0,0.0,0.5
675,BO-76,0.0,1.0,1.0,0.0,0.0,0.75
676,BP-76,0.0,2.0,1.0,0.0,0.0,1.25
677,BQ-76,0.0,1.0,1.0,0.0,0.0,0.75
678,BR-76,0.0,1.0,1.0,0.0,0.0,0.75
679,BZ-76,0.0,1.0,1.0,0.0,0.0,0.75
680,CB-76,0.0,1.0,1.0,0.0,0.0,0.75
681,CC-76,0.0,1.0,1.0,1.0,0.0,1.25
682,CD-76,0.0,1.0,2.0,0.0,0.0,1.0
683,CE-76,0.0,1.0,1.0,1.0,0.0,1.25
684,CN-76,0.0,1.0,1.0,0.0,0.0,0.75
685,CO-76,0.0,1.0,1.0,1.0,0.0,1.25
686,CP-76,0.0,1.0,1.0,1.0,0.0,1.25
687,CQ-76,0.0,1.0,1.0,0.0,0.0,0.75
688,CR-76,0.0,1.0,1.0,0.0,0.0,0.75
689,CU-76,0.0,0.0,0.0,0.0,0.0,0.0
690,CV-76,0.0,0.0,0.0,0.0,0.0,0.0
691,CW-76,0.0,1.0,0.0,0.0,0.0,0.5
692,CX-76,0.0,0.0,0.0,0.0,0.0,0.0
693,CY-76,0.0,0.0,0.0,0.0,0.0,0.0
694,CZ-76,0.0,0.0,0.0,0.0,0.0,0.0
695,DA-76,0.0,0.0,0.0,0.0,0.0,0.0
696,DB-76,0.0,0.0,0.0,0.0,0.0,0.0
697,DD-76,0.0,0.0,0.0,0.0,0.0,0.0
698,DE-76,0.0,0.0,0.0,0.0,0.0,0.0
699,DF-76,0.0,0.0,0.0,0.0,0.0,0.0
700,DG-76,0.0,0.0,0.0,0.0,0.0,0.0
701,DH-76,0.0,0.0,0.0,0.0,0.0,0.0
702,DI-76,0.0,0.0,0.0,0.0,0.0,0.0
703,DJ-76,0.0,0.0,0.0,0.0,0.0,0.0
704,DK-76,0.0,0.0,0.0,0.0,0.0,0.0
705,DL-76,0.0,0.0,0.0,0.0,0.0,0.0
706,DM-76,0.0,0.0,0.0,0.0,0.0,0.0
707,DN-76,0.0,0.0,0.0,0.0,0.0,0.0
708,DO-76,0.0,0.0,0.0,0.0,0.0,0.0
709,DP-76,0.0,0.0,0.0,0.0,0.0,0.0
710,DQ-76,0.0,0.0,0.0,0.0,0.0,0.0
711,DR-76,0.0,0.0,0.0,0.0,0.0,0.0
712,DS-76,0.0,0.0,0.0,0.0,0.0,0.0
713,DT-76,0.0,0.0,0.0,0.0,0.0,0.0
714,DU-76,0.0,0.0,0.0,0.0,0.0,0.0
715,DV-76,0.0,0.0,0.0,0.0,0.0,0.0
716,DW-76,0.0,0.0,0.0,0.0,0.0,0.0
717,DX-76,0.0,0.0,0.0,0.0,0.0,0.0
718,DY-76,0.0,0.0,0.0,0.0,0.0,0.0
719,DZ-76,0.0,0.0,0.0,0.0,0.0,0.0
720,EA-76,0.0,0.0,0.0,0.0,0.0,0.0
721,EB-76,0.0,0.0,0.0,0.0,0.0,0.0
722,B-75,0.0,0.0,0.0,0.0,0.0,0.0
723,C-75,0.0,0.0,0.0,0.0,0.0,0.0
724,D-75,0.0,0.0,0.0,0.0,0.0,0.0
725,E-75,0.0,0.0,0.0,0.0,0.0,0.0
726,F-75,0.0,0.0,0.0,0.0,0.0,0.0
727,H-75,0.0,0.0,0.0,0.0,1.0,0.5
728,I-75,0.0,1.0,1.0,0.0,2.0,1.75
729,K-75,0.0,1.0,1.0,0.0,2.0,1.75
730,L-75,0.0,0.0,0.0,0.0,2.0,1.0
731,M-75,0.0,1.0,1.0,0.0,1.0,1.25
732,N-75,0.0,1.0,1.0,0.0,1.0,1.25
733,O-75,0.0,0.0,0.0,0.0,0.0,0.0
734,P-75,0.0,0.0,0.0,0.0,0.0,0.0
735,Q-75,0.0,0.0,0.0,0.0,0.0,0.0
736,R-75,0.0,1.0,1.0,0.0,0.0,0.75
737,S-75,0.0,1.0,1.0,0.0,0.0,0.75
738,T-75,0.0,1.0,1.0,0.0,0.0,0.75
739,U-75,0.0,1.0,1.0,0.0,0.0,0.75
740,V-75,0.0,0.0,0.0,0.0,0.0,0.0
741,W-75,0.0,0.0,0.0,0.0,0.0,0.0
742,X-75,0.0,1.0,1.0,0.0,0.0,0.75
743,Y-75,0.0,0.0,0.0,0.0,0.0,0.0
744,Z-75,0.0,1.0,1.0,0.0,0.0,0.75
745,AA-75,0.0,1.0,1.0,0.0,0.0,0.75
746,AC-75,0.0,0.0,0.0,0.0,0.0,0.0
747,AD-75,0.0,0.0,0.0,0.0,0.0,0.0
748,BF-75,0.0,0.0,0.0,0.0,0.0,0.0
749,BJ-75,0.0,1.0,1.0,0.0,0.0,0.75
750,BN-75,0.0,0.0,0.0,0.0,0.0,0.0
751,BO-75,0.0,1.0,1.0,0.0,0.0,0.75
752,BP-75,0.0,0.0,0.0,0.0,0.0,0.0
753,BQ-75,0.0,1.0,1.0,0.0,0.0,0.75
754,BS-75,0.0,1.0,1.0,0.0,0.0,0.75
755,BU-75,0.0,1.0,1.0,0.0,0.0,0.75
756,BV-75,0.0,1.0,1.0,1.0,0.0,1.25
757,BZ-75,0.0,1.0,2.0,1.0,0.0,1.5
758,CD-75,0.0,1.0,1.0,0.0,0.0,0.75
759,CM-75,0.0,0.0,0.0,0.0,0.0,0.0
760,CO-75,0.0,1.0,1.0,1.0,0.0,1.25
761,CQ-75,0.0,1.0,1.0,0.0,0.0,0.75
762,CR-75,0.0,1.0,1.0,0.0,0.0,0.75
763,CU-75,0.0,1.0,1.0,0.0,0.0,0.75
764,CV-75,0.0,0.0,0.0,0.0,0.0,0.0
765,CW-75,0.0,0.0,0.0,0.0,0.0,0.0
766,CX-75,0.0,0.0,0.0,0.0,0.0,0.0
767,CY-75,0.0,0.0,0.0,0.0,0.0,0.0
768,CZ-75,0.0,0.0,0.0,0.0,0.0,0.0
769,DA-75,0.0,0.0,0.0,0.0,0.0,0.0
770,DB-75,0.0,0.0,0.0,0.0,0.0,0.0
771,DC-75,0.0,0.0,0.0,0.0,0.0,0.0
772,DD-75,0.0,0.0,0.0,0.0,0.0,0.0
773,DE-75,0.0,0.0,0.0,0.0,0.0,0.0
774,DF-75,0.0,0.0,0.0,0.0,0.0,0.0
775,DG-75,0.0,0.0,0.0,0.0,0.0,0.0
776,DH-75,0.0,0.0,0.0,0.0,0.0,0.0
777,DI-75,0.0,0.0,0.0,0.0,0.0,0.0
778,DJ-75,0.0,0.0,0.0,0.0,0.0,0.0
779,DK-75,0.0,0.0,0.0,0.0,0.0,0.0
780,DL-75,0.0,0.0,0.0,0.0,0.0,0.0
781,DM-75,0.0,0.0,0.0,0.0,0.0,0.0
782,DN-75,0.0,0.0,0.0,0.0,0.0,0.0
783,DO-75,0.0,0.0,0.0,0.0,0.0,0.0
784,DP-75,0.0,0.0,0.0,0.0,0.0,0.0
785,DQ-75,0.0,0.0,0.0,0.0,0.0,0.0
786,DR-75,0.0,0.0,0.0,0.0,0.0,0.0
787,DS-75,0.0,0.0,0.0,0.0,0.0,0.0
788,DT-75,0.0,0.0,0.0,0.0,0.0,0.0
789,DU-75,0.0,0.0,0.0,0.0,0.0,0.0
790,DV-75,0.0,0.0,0.0,0.0,0.0,0.0
791,DW-75,0.0,0.0,0.0,0.0,0.0,0.0
792,DX-75,0.0,0.0,0.0,0.0,0.0,0.0
793,DY-75,0.0,0.0,0.0,0.0,0.0,0.0
794,DZ-75,0.0,0.0,0.0,0.0,0.0,0.0
795,EA-75,0.0,0.0,0.0,0.0,0.0,0.0
796,EB-75,0.0,0.0,0.0,0.0,0.0,0.0
797,C-74,0.0,0.0,0.0,0.0,0.0,0.0
798,D-74,0.0,0.0,0.0,0.0,0.0,0.0
799,E-74,0.0,0.0,0.0,0.0,0.0,0.0
800,F-74,0.0,1.0,0.0,0.0,0.0,0.5
801,I-74,0.0,0.0,0.0,0.0,1.0,0.5
802,L-74,0.0,1.0,1.0,0.0,2.0,1.75
803,O-74,0.0,1.0,1.0,0.0,0.0,0.75
804,P-74,0.0,0.0,0.0,0.0,0.0,0.0
805,Q-74,0.0,1.0,1.0,0.0,0.0,0.75
806,BF-74,0.0,0.0,0.0,0.0,0.0,0.0
807,BH-74,0.0,1.0,1.0,0.0,0.0,0.75
808,BJ-74,0.0,1.0,1.0,0.0,0.0,0.75
809,BK-74,0.0,1.0,1.0,1.0,0.0,1.25
810,BL-74,0.0,1.0,1.0,0.0,0.0,0.75
811,BM-74,0.0,1.0,1.0,0.0,0.0,0.75
812,BQ-74,0.0,1.0,1.0,0.0,0.0,0.75
813,BR-74,0.0,1.0,2.0,1.0,0.0,1.5
814,BS-74,0.0,1.0,0.0,0.0,0.0,0.5
815,BW-74,0.0,1.0,0.0,0.0,0.0,0.5
816,BX-74,0.0,1.0,1.0,1.0,0.0,1.25
817,BY-74,0.0,2.0,2.0,1.0,0.0,2.0
818,BZ-74,0.0,2.0,3.0,1.0,0.0,2.25
819,CB-74,0.0,1.0,1.0,1.0,0.0,1.25
820,CD-74,0.0,1.0,2.0,0.0,0.0,1.0
821,CE-74,0.0,1.0,2.0,1.0,0.0,1.5
822,CG-74,0.0,1.0,1.0,0.0,0.0,0.75
823,CH-74,0.0,1.0,1.0,1.0,0.0,1.25
824,CI-74,1.0,1.0,2.0,1.0,0.0,1.8
825,CJ-74,0.0,1.0,2.0,0.0,0.0,1.0
826,CK-74,2.0,1.0,1.0,0.0,0.0,1.35
827,CL-74,1.0,0.0,0.0,0.0,0.0,0.3
828,CM-74,0.0,0.0,0.0,0.0,0.0,0.0
829,CN-74,3.0,1.0,1.0,3.0,0.0,3.15
830,CO-74,2.0,1.0,1.0,1.0,0.0,1.85
831,CP-74,1.0,1.0,0.0,0.0,0.0,0.8
832,CR-74,0.0,1.0,1.0,0.0,0.0,0.75
833,CS-74,0.0,1.0,1.0,0.0,0.0,0.75
834,CT-74,0.0,0.0,0.0,0.0,0.0,0.0
835,CU-74,0.0,0.0,0.0,0.0,0.0,0.0
836,EB-74,0.0,0.0,0.0,0.0,0.0,0.0
837,I-73,0.0,1.0,1.0,0.0,2.0,1.75
838,J-73,0.0,1.0,0.0,1.0,2.0,2.0
839,K-73,1.0,3.0,1.0,2.0,3.0,4.55
840,BF-73,0.0,0.0,0.0,3.0,0.0,1.5
841,BG-73,1.0,1.0,1.0,1.0,0.0,1.55
842,BH-73,0.0,1.0,1.0,0.0,0.0,0.75
843,BI-73,0.0,1.0,2.0,0.0,0.0,1.0
844,BK-73,1.0,2.0,2.0,2.0,0.0,2.8
845,BL-73,0.0,2.0,1.0,0.0,0.0,1.25
846,BM-73,0.0,1.0,1.0,0.0,0.0,0.75
847,BN-73,1.0,0.0,0.0,0.0,0.0,0.3
848,BQ-73,0.0,1.0,1.0,0.0,0.0,0.75
849,BR-73,0.0,1.0,1.0,0.0,0.0,0.75
850,BS-73,0.0,1.0,1.0,0.0,0.0,0.75
851,BX-73,0.0,1.0,1.0,1.0,0.0,1.25
852,BY-73,2.0,2.0,1.0,1.0,0.0,2.35
853,BZ-73,0.0,1.0,1.0,0.0,0.0,0.75
854,CC-73,0.0,1.0,2.0,1.0,0.0,1.5
855,CE-73,0.0,1.0,2.0,1.0,0.0,1.5
856,CF-73,0.0,1.0,2.0,0.0,0.0,1.0
857,CG-73,1.0,1.0,1.0,0.0,0.0,1.05
858,CH-73,0.0,1.0,1.0,0.0,0.0,0.75
859,CI-73,0.0,2.0,2.0,0.0,0.0,1.5
860,CJ-73,0.0,1.0,1.0,0.0,0.0,0.75
861,CK-73,1.0,1.0,1.0,0.0,0.0,1.05
862,CN-73,3.0,1.0,1.0,1.0,0.0,2.15
863,CO-73,2.0,1.0,1.0,0.0,0.0,1.35
864,CP-73,0.0,1.0,1.0,0.0,0.0,0.75
865,CQ-73,0.0,1.0,1.0,0.0,0.0,0.75
866,CR-73,1.0,1.0,1.0,0.0,0.0,1.05
867,CS-73,1.0,0.0,0.0,0.0,0.0,0.3
868,CT-73,0.0,1.0,1.0,0.0,0.0,0.75
869,CU-73,1.0,1.0,1.0,0.0,0.0,1.05
870,CV-73,1.0,0.0,0.0,0.0,0.0,0.3
871,EB-73,0.0,0.0,0.0,0.0,0.0,0.0
872,G-72,0.0,0.0,0.0,0.0,0.0,0.0
873,H-72,0.0,1.0,1.0,0.0,1.0,1.25
874,I-72,0.0,1.0,1.0,0.0,2.0,1.75
875,J-72,0.0,1.0,1.0,0.0,2.0,1.75
876,K-72,1.0,1.0,1.0,0.0,2.0,2.05
877,M-72,0.0,1.0,1.0,1.0,2.0,2.25
878,N-72,0.0,1.0,1.0,0.0,1.0,1.25
879,V-72,0.0,1.0,1.0,0.0,0.0,0.75
880,X-72,0.0,1.0,1.0,0.0,0.0,0.75
881,Y-72,0.0,1.0,1.0,0.0,0.0,0.75
882,BF-72,2.0,2.0,1.0,4.0,0.0,3.85
883,BG-72,3.0,3.0,2.0,4.0,0.0,4.9
884,BH-72,3.0,3.0,3.0,4.0,0.0,5.15
885,BI-72,0.0,1.0,1.0,1.0,0.0,1.25
886,BJ-72,2.0,3.0,1.0,3.0,0.0,3.85
887,BL-72,0.0,1.0,1.0,1.0,0.0,1.25
888,BO-72,1.0,1.0,0.0,0.0,0.0,0.8
889,BP-72,0.0,1.0,1.0,0.0,0.0,0.75
890,BQ-72,0.0,1.0,1.0,0.0,0.0,0.75
891,BR-72,0.0,1.0,1.0,0.0,0.0,0.75
